Doc ID,Cosine Similarity,Twitter Handle,Country
1931,0.012454979,Egypt_aaaalhashemi,Egypt
,0.081340054,Egypt_aaaalhashemi Average,
1998,0.45891052,Egypt_abdrhmanabnody,Egypt
1968,0.37909263,Egypt_abdrhmanabnody,Egypt
1979,0.3365873,Egypt_abdrhmanabnody,Egypt
1982,0.28382936,Egypt_abdrhmanabnody,Egypt
1990,0.28136754,Egypt_abdrhmanabnody,Egypt
1969,0.2730761,Egypt_abdrhmanabnody,Egypt
1948,0.26712507,Egypt_abdrhmanabnody,Egypt
1945,0.26515883,Egypt_abdrhmanabnody,Egypt
1980,0.24686313,Egypt_abdrhmanabnody,Egypt
1978,0.24537864,Egypt_abdrhmanabnody,Egypt
1984,0.23299511,Egypt_abdrhmanabnody,Egypt
1981,0.22289114,Egypt_abdrhmanabnody,Egypt
1987,0.21939985,Egypt_abdrhmanabnody,Egypt
1988,0.21358587,Egypt_abdrhmanabnody,Egypt
1986,0.20986366,Egypt_abdrhmanabnody,Egypt
1977,0.19731815,Egypt_abdrhmanabnody,Egypt
1989,0.18674512,Egypt_abdrhmanabnody,Egypt
1993,0.18179616,Egypt_abdrhmanabnody,Egypt
1961,0.17754224,Egypt_abdrhmanabnody,Egypt
1996,0.17474079,Egypt_abdrhmanabnody,Egypt
1991,0.16890676,Egypt_abdrhmanabnody,Egypt
1992,0.16553059,Egypt_abdrhmanabnody,Egypt
1985,0.15996332,Egypt_abdrhmanabnody,Egypt
1958,0.15203452,Egypt_abdrhmanabnody,Egypt
1997,0.13509952,Egypt_abdrhmanabnody,Egypt
1994,0.12309852,Egypt_abdrhmanabnody,Egypt
1972,0.1226991,Egypt_abdrhmanabnody,Egypt
1957,0.11982666,Egypt_abdrhmanabnody,Egypt
1965,0.10962698,Egypt_abdrhmanabnody,Egypt
1937,0.103113025,Egypt_abdrhmanabnody,Egypt
1946,0.10138609,Egypt_abdrhmanabnody,Egypt
1960,0.09411378,Egypt_abdrhmanabnody,Egypt
1983,0.091550305,Egypt_abdrhmanabnody,Egypt
1995,0.08997352,Egypt_abdrhmanabnody,Egypt
1955,0.0877707,Egypt_abdrhmanabnody,Egypt
1950,0.08772047,Egypt_abdrhmanabnody,Egypt
1963,0.087407425,Egypt_abdrhmanabnody,Egypt
1944,0.08552995,Egypt_abdrhmanabnody,Egypt
2001,0.08498815,Egypt_abdrhmanabnody,Egypt
1964,0.080561645,Egypt_abdrhmanabnody,Egypt
1954,0.07047706,Egypt_abdrhmanabnody,Egypt
1935,0.069409095,Egypt_abdrhmanabnody,Egypt
1973,0.067282766,Egypt_abdrhmanabnody,Egypt
1936,0.059746526,Egypt_abdrhmanabnody,Egypt
1967,0.057725087,Egypt_abdrhmanabnody,Egypt
1975,0.05345523,Egypt_abdrhmanabnody,Egypt
1974,0.051144227,Egypt_abdrhmanabnody,Egypt
1976,0.049634192,Egypt_abdrhmanabnody,Egypt
1942,0.047799755,Egypt_abdrhmanabnody,Egypt
1938,0.04671448,Egypt_abdrhmanabnody,Egypt
2004,0.039457843,Egypt_abdrhmanabnody,Egypt
1951,0.033677444,Egypt_abdrhmanabnody,Egypt
1956,0.033118784,Egypt_abdrhmanabnody,Egypt
1999,0.032898083,Egypt_abdrhmanabnody,Egypt
1953,0.026863545,Egypt_abdrhmanabnody,Egypt
1940,0.02610794,Egypt_abdrhmanabnody,Egypt
1952,0.025254557,Egypt_abdrhmanabnody,Egypt
1939,0.024512883,Egypt_abdrhmanabnody,Egypt
1949,0.0211368,Egypt_abdrhmanabnody,Egypt
1943,0.019501675,Egypt_abdrhmanabnody,Egypt
2006,0.017668977,Egypt_abdrhmanabnody,Egypt
2000,0.014489628,Egypt_abdrhmanabnody,Egypt
1971,0.01238291,Egypt_abdrhmanabnody,Egypt
1941,0.011745088,Egypt_abdrhmanabnody,Egypt
1947,0.011636874,Egypt_abdrhmanabnody,Egypt
1962,0.009558694,Egypt_abdrhmanabnody,Egypt
1959,0.006103035,Egypt_abdrhmanabnody,Egypt
1970,0.002081422,Egypt_abdrhmanabnody,Egypt
2002,-0.00066879,Egypt_abdrhmanabnody,Egypt
1966,-0.004513163,Egypt_abdrhmanabnody,Egypt
2005,-0.026343843,Egypt_abdrhmanabnody,Egypt
2003,-0.032815088,Egypt_abdrhmanabnody,Egypt
,0.11364461,Egypt_abdrhmanabnody Average,
2048,0.16923529,Egypt_ahelmy,Egypt
2030,0.16792291,Egypt_ahelmy,Egypt
2029,0.1311852,Egypt_ahelmy,Egypt
2028,0.12330961,Egypt_ahelmy,Egypt
2007,0.119219124,Egypt_ahelmy,Egypt
2033,0.11605215,Egypt_ahelmy,Egypt
2047,0.11513529,Egypt_ahelmy,Egypt
2023,0.114662446,Egypt_ahelmy,Egypt
2039,0.1046125,Egypt_ahelmy,Egypt
2035,0.103029646,Egypt_ahelmy,Egypt
2036,0.09778044,Egypt_ahelmy,Egypt
2015,0.085193,Egypt_ahelmy,Egypt
2008,0.08499294,Egypt_ahelmy,Egypt
2014,0.082967445,Egypt_ahelmy,Egypt
2041,0.079776384,Egypt_ahelmy,Egypt
2046,0.06981276,Egypt_ahelmy,Egypt
2042,0.06860093,Egypt_ahelmy,Egypt
2025,0.06707207,Egypt_ahelmy,Egypt
2044,0.062379967,Egypt_ahelmy,Egypt
2026,0.0609153,Egypt_ahelmy,Egypt
2010,0.058256038,Egypt_ahelmy,Egypt
2034,0.05709012,Egypt_ahelmy,Egypt
2038,0.053179532,Egypt_ahelmy,Egypt
2027,0.052840225,Egypt_ahelmy,Egypt
2045,0.0528159,Egypt_ahelmy,Egypt
2043,0.047133364,Egypt_ahelmy,Egypt
2037,0.0446149,Egypt_ahelmy,Egypt
2040,0.04201223,Egypt_ahelmy,Egypt
2049,0.042004608,Egypt_ahelmy,Egypt
2019,0.039295964,Egypt_ahelmy,Egypt
2032,0.032556012,Egypt_ahelmy,Egypt
2009,0.032006413,Egypt_ahelmy,Egypt
2031,0.02400429,Egypt_ahelmy,Egypt
2011,0.02090283,Egypt_ahelmy,Egypt
2012,0.014996725,Egypt_ahelmy,Egypt
2022,0.014743678,Egypt_ahelmy,Egypt
2013,0.014518243,Egypt_ahelmy,Egypt
2021,0.010080338,Egypt_ahelmy,Egypt
2020,-0.023962608,Egypt_ahelmy,Egypt
2018,-0.03329449,Egypt_ahelmy,Egypt
2016,-0.04033972,Egypt_ahelmy,Egypt
2017,-0.06742707,Egypt_ahelmy,Egypt
2024,-0.07303457,Egypt_ahelmy,Egypt
,0.056717404,Egypt_ahelmy Average,
2074,0.22920577,Egypt_ahmadesseily,Egypt
2064,0.22268027,Egypt_ahmadesseily,Egypt
2067,0.21603891,Egypt_ahmadesseily,Egypt
2065,0.2056838,Egypt_ahmadesseily,Egypt
2061,0.2032817,Egypt_ahmadesseily,Egypt
2060,0.19765702,Egypt_ahmadesseily,Egypt
2071,0.19731265,Egypt_ahmadesseily,Egypt
2062,0.19622247,Egypt_ahmadesseily,Egypt
2072,0.19020598,Egypt_ahmadesseily,Egypt
2073,0.18949446,Egypt_ahmadesseily,Egypt
2077,0.17110682,Egypt_ahmadesseily,Egypt
2075,0.17098165,Egypt_ahmadesseily,Egypt
2063,0.16752227,Egypt_ahmadesseily,Egypt
2066,0.16743973,Egypt_ahmadesseily,Egypt
2070,0.16580415,Egypt_ahmadesseily,Egypt
2068,0.15864912,Egypt_ahmadesseily,Egypt
2076,0.13828854,Egypt_ahmadesseily,Egypt
2059,0.12952676,Egypt_ahmadesseily,Egypt
2069,0.12249012,Egypt_ahmadesseily,Egypt
2054,0.117404304,Egypt_ahmadesseily,Egypt
2055,0.08358318,Egypt_ahmadesseily,Egypt
2056,0.08319706,Egypt_ahmadesseily,Egypt
2053,0.07050962,Egypt_ahmadesseily,Egypt
2051,0.05974582,Egypt_ahmadesseily,Egypt
2057,0.05801061,Egypt_ahmadesseily,Egypt
2052,0.053270865,Egypt_ahmadesseily,Egypt
2050,0.045504,Egypt_ahmadesseily,Egypt
2058,0.04307875,Egypt_ahmadesseily,Egypt
,0.144782014,Egypt_ahmadesseily Average,
2080,0.2212407,Egypt_AhmedShafikEG,Egypt
2089,0.2044165,Egypt_AhmedShafikEG,Egypt
2100,0.19871424,Egypt_AhmedShafikEG,Egypt
2095,0.19213647,Egypt_AhmedShafikEG,Egypt
2106,0.1906652,Egypt_AhmedShafikEG,Egypt
2084,0.18680133,Egypt_AhmedShafikEG,Egypt
2086,0.18440211,Egypt_AhmedShafikEG,Egypt
2091,0.18284956,Egypt_AhmedShafikEG,Egypt
2083,0.18265519,Egypt_AhmedShafikEG,Egypt
2094,0.16601562,Egypt_AhmedShafikEG,Egypt
2087,0.16454348,Egypt_AhmedShafikEG,Egypt
2103,0.1630335,Egypt_AhmedShafikEG,Egypt
2096,0.16120034,Egypt_AhmedShafikEG,Egypt
2097,0.16057977,Egypt_AhmedShafikEG,Egypt
2098,0.15972863,Egypt_AhmedShafikEG,Egypt
2081,0.15726233,Egypt_AhmedShafikEG,Egypt
2079,0.15690804,Egypt_AhmedShafikEG,Egypt
2104,0.15301043,Egypt_AhmedShafikEG,Egypt
2078,0.15027204,Egypt_AhmedShafikEG,Egypt
2088,0.15002082,Egypt_AhmedShafikEG,Egypt
2092,0.14942738,Egypt_AhmedShafikEG,Egypt
2110,0.14621559,Egypt_AhmedShafikEG,Egypt
2085,0.14389668,Egypt_AhmedShafikEG,Egypt
2107,0.14245275,Egypt_AhmedShafikEG,Egypt
2109,0.13746837,Egypt_AhmedShafikEG,Egypt
2101,0.12361035,Egypt_AhmedShafikEG,Egypt
2099,0.122429416,Egypt_AhmedShafikEG,Egypt
2082,0.122206435,Egypt_AhmedShafikEG,Egypt
2108,0.11313383,Egypt_AhmedShafikEG,Egypt
2090,0.11025414,Egypt_AhmedShafikEG,Egypt
2113,0.107951336,Egypt_AhmedShafikEG,Egypt
2111,0.102598965,Egypt_AhmedShafikEG,Egypt
2105,0.10049915,Egypt_AhmedShafikEG,Egypt
2102,0.09927419,Egypt_AhmedShafikEG,Egypt
2093,0.09332762,Egypt_AhmedShafikEG,Egypt
2112,0.087775365,Egypt_AhmedShafikEG,Egypt
,0.14969383,Egypt_AhmedShafikEG Average,
2117,0.11355032,Egypt_AlaaAswany,Egypt
2121,0.10728399,Egypt_AlaaAswany,Egypt
2114,0.096584246,Egypt_AlaaAswany,Egypt
2115,0.09154033,Egypt_AlaaAswany,Egypt
2120,0.0912423,Egypt_AlaaAswany,Egypt
2116,0.08676271,Egypt_AlaaAswany,Egypt
2119,0.07597162,Egypt_AlaaAswany,Egypt
2122,0.059990183,Egypt_AlaaAswany,Egypt
2118,0.04712397,Egypt_AlaaAswany,Egypt
,0.085561074,Egypt_AlaaAswany Average,
2123,0.061162554,Egypt_AlAhram,Egypt
,0.061162554,Egypt_AlAhram Average,
2173,0.6211058,Egypt_Almoslemani,Egypt
2190,0.57085115,Egypt_Almoslemani,Egypt
2183,0.47817433,Egypt_Almoslemani,Egypt
2164,0.34299228,Egypt_Almoslemani,Egypt
2178,0.33884338,Egypt_Almoslemani,Egypt
2144,0.3065117,Egypt_Almoslemani,Egypt
2142,0.29252487,Egypt_Almoslemani,Egypt
2181,0.2266639,Egypt_Almoslemani,Egypt
2160,0.2108495,Egypt_Almoslemani,Egypt
2180,0.20402157,Egypt_Almoslemani,Egypt
2152,0.19530615,Egypt_Almoslemani,Egypt
2150,0.19458017,Egypt_Almoslemani,Egypt
2135,0.18248868,Egypt_Almoslemani,Egypt
2139,0.18119091,Egypt_Almoslemani,Egypt
2189,0.17448705,Egypt_Almoslemani,Egypt
2161,0.162099,Egypt_Almoslemani,Egypt
2151,0.15312922,Egypt_Almoslemani,Egypt
2177,0.15249234,Egypt_Almoslemani,Egypt
2167,0.14964543,Egypt_Almoslemani,Egypt
2158,0.14899515,Egypt_Almoslemani,Egypt
2141,0.14267822,Egypt_Almoslemani,Egypt
2159,0.13218676,Egypt_Almoslemani,Egypt
2176,0.13001141,Egypt_Almoslemani,Egypt
2165,0.1274086,Egypt_Almoslemani,Egypt
2134,0.114271805,Egypt_Almoslemani,Egypt
2179,0.1117152,Egypt_Almoslemani,Egypt
2155,0.107496515,Egypt_Almoslemani,Egypt
2140,0.10481375,Egypt_Almoslemani,Egypt
2125,0.10355834,Egypt_Almoslemani,Egypt
2154,0.10336245,Egypt_Almoslemani,Egypt
2149,0.10330692,Egypt_Almoslemani,Egypt
2138,0.09989968,Egypt_Almoslemani,Egypt
2137,0.09899549,Egypt_Almoslemani,Egypt
2153,0.09243359,Egypt_Almoslemani,Egypt
2168,0.09011054,Egypt_Almoslemani,Egypt
2145,0.08983831,Egypt_Almoslemani,Egypt
2136,0.08561862,Egypt_Almoslemani,Egypt
2128,0.082434796,Egypt_Almoslemani,Egypt
2185,0.081972934,Egypt_Almoslemani,Egypt
2133,0.07983188,Egypt_Almoslemani,Egypt
2148,0.07895008,Egypt_Almoslemani,Egypt
2129,0.07724557,Egypt_Almoslemani,Egypt
2132,0.07626974,Egypt_Almoslemani,Egypt
2127,0.0724559,Egypt_Almoslemani,Egypt
2163,0.07164035,Egypt_Almoslemani,Egypt
2156,0.07105157,Egypt_Almoslemani,Egypt
2126,0.07015252,Egypt_Almoslemani,Egypt
2147,0.06949467,Egypt_Almoslemani,Egypt
2131,0.06680179,Egypt_Almoslemani,Egypt
2175,0.06591814,Egypt_Almoslemani,Egypt
2143,0.06363745,Egypt_Almoslemani,Egypt
2146,0.054868232,Egypt_Almoslemani,Egypt
2186,0.047357764,Egypt_Almoslemani,Egypt
2124,0.04620274,Egypt_Almoslemani,Egypt
2188,0.044182755,Egypt_Almoslemani,Egypt
2174,0.037184745,Egypt_Almoslemani,Egypt
2157,0.03484179,Egypt_Almoslemani,Egypt
2162,0.03378751,Egypt_Almoslemani,Egypt
2182,0.032966547,Egypt_Almoslemani,Egypt
2130,0.03265989,Egypt_Almoslemani,Egypt
2166,0.028574217,Egypt_Almoslemani,Egypt
2171,0.023635514,Egypt_Almoslemani,Egypt
2184,0.017723318,Egypt_Almoslemani,Egypt
2187,0.015475605,Egypt_Almoslemani,Egypt
2169,0.012001483,Egypt_Almoslemani,Egypt
2170,-0.010155082,Egypt_Almoslemani,Egypt
2172,-0.04180137,Egypt_Almoslemani,Egypt
,0.127791371,Egypt_Almoslemani Average,
2212,0.5087688,Egypt_alnagar80,Egypt
2199,0.46996105,Egypt_alnagar80,Egypt
2214,0.45316404,Egypt_alnagar80,Egypt
2231,0.41875237,Egypt_alnagar80,Egypt
2206,0.4066377,Egypt_alnagar80,Egypt
2227,0.38902998,Egypt_alnagar80,Egypt
2198,0.37915838,Egypt_alnagar80,Egypt
2220,0.35800943,Egypt_alnagar80,Egypt
2229,0.35211262,Egypt_alnagar80,Egypt
2203,0.35027692,Egypt_alnagar80,Egypt
2211,0.33803675,Egypt_alnagar80,Egypt
2223,0.3274521,Egypt_alnagar80,Egypt
2224,0.32452595,Egypt_alnagar80,Egypt
2216,0.3237604,Egypt_alnagar80,Egypt
2207,0.309794,Egypt_alnagar80,Egypt
2208,0.30044144,Egypt_alnagar80,Egypt
2213,0.28845093,Egypt_alnagar80,Egypt
2221,0.2875538,Egypt_alnagar80,Egypt
2226,0.28370818,Egypt_alnagar80,Egypt
2219,0.27960965,Egypt_alnagar80,Egypt
2200,0.27888784,Egypt_alnagar80,Egypt
2230,0.27210632,Egypt_alnagar80,Egypt
2192,0.26699543,Egypt_alnagar80,Egypt
2228,0.26312217,Egypt_alnagar80,Egypt
2197,0.23172691,Egypt_alnagar80,Egypt
2225,0.22435974,Egypt_alnagar80,Egypt
2233,0.21260613,Egypt_alnagar80,Egypt
2195,0.20906141,Egypt_alnagar80,Egypt
2218,0.16881233,Egypt_alnagar80,Egypt
2205,0.14779489,Egypt_alnagar80,Egypt
2210,0.1352958,Egypt_alnagar80,Egypt
2217,0.10643457,Egypt_alnagar80,Egypt
2204,0.102262005,Egypt_alnagar80,Egypt
2202,0.099861994,Egypt_alnagar80,Egypt
2222,0.087359205,Egypt_alnagar80,Egypt
2191,0.086652465,Egypt_alnagar80,Egypt
2209,0.07368535,Egypt_alnagar80,Egypt
2215,0.072150394,Egypt_alnagar80,Egypt
2193,0.058781378,Egypt_alnagar80,Egypt
2232,0.048398543,Egypt_alnagar80,Egypt
2194,0.047266953,Egypt_alnagar80,Egypt
2201,0.028327107,Egypt_alnagar80,Egypt
2196,-0.039502934,Egypt_alnagar80,Egypt
,0.240270942,Egypt_alnagar80 Average,
2237,0.33750656,Egypt_alqaradawy,Egypt
2235,0.3341418,Egypt_alqaradawy,Egypt
2234,0.27919063,Egypt_alqaradawy,Egypt
2236,0.25842068,Egypt_alqaradawy,Egypt
2245,0.17432083,Egypt_alqaradawy,Egypt
2253,0.14817075,Egypt_alqaradawy,Egypt
2247,0.14190204,Egypt_alqaradawy,Egypt
2252,0.13803127,Egypt_alqaradawy,Egypt
2244,0.13765934,Egypt_alqaradawy,Egypt
2251,0.13081259,Egypt_alqaradawy,Egypt
2248,0.13031994,Egypt_alqaradawy,Egypt
2256,0.12909445,Egypt_alqaradawy,Egypt
2240,0.11731884,Egypt_alqaradawy,Egypt
2243,0.11323713,Egypt_alqaradawy,Egypt
2249,0.111573294,Egypt_alqaradawy,Egypt
2250,0.108063675,Egypt_alqaradawy,Egypt
2242,0.10676504,Egypt_alqaradawy,Egypt
2255,0.10201308,Egypt_alqaradawy,Egypt
2241,0.100681804,Egypt_alqaradawy,Egypt
2246,0.09833455,Egypt_alqaradawy,Egypt
2239,0.092704386,Egypt_alqaradawy,Egypt
2254,0.08928144,Egypt_alqaradawy,Egypt
2238,0.06792055,Egypt_alqaradawy,Egypt
,0.149889768,Egypt_alqaradawy Average,
2263,0.23590294,Egypt_alsha3rawy,Egypt
2260,0.16332857,Egypt_alsha3rawy,Egypt
2261,0.14683524,Egypt_alsha3rawy,Egypt
2259,0.11900729,Egypt_alsha3rawy,Egypt
2258,0.10992704,Egypt_alsha3rawy,Egypt
2262,0.10367516,Egypt_alsha3rawy,Egypt
2257,0.07835944,Egypt_alsha3rawy,Egypt
,0.136719383,Egypt_alsha3rawy Average,
2291,0.47458297,Egypt_AlsisiOfficial,Egypt
2299,0.27865204,Egypt_AlsisiOfficial,Egypt
2300,0.22940403,Egypt_AlsisiOfficial,Egypt
2302,0.22869587,Egypt_AlsisiOfficial,Egypt
2303,0.19139728,Egypt_AlsisiOfficial,Egypt
2304,0.18168463,Egypt_AlsisiOfficial,Egypt
2305,0.18125887,Egypt_AlsisiOfficial,Egypt
2287,0.17849459,Egypt_AlsisiOfficial,Egypt
2301,0.17213014,Egypt_AlsisiOfficial,Egypt
2294,0.15689957,Egypt_AlsisiOfficial,Egypt
2293,0.13626799,Egypt_AlsisiOfficial,Egypt
2292,0.08020521,Egypt_AlsisiOfficial,Egypt
2297,0.079052135,Egypt_AlsisiOfficial,Egypt
2274,0.07073102,Egypt_AlsisiOfficial,Egypt
2296,0.069257356,Egypt_AlsisiOfficial,Egypt
2278,0.05404663,Egypt_AlsisiOfficial,Egypt
2306,0.04274053,Egypt_AlsisiOfficial,Egypt
2277,0.03713546,Egypt_AlsisiOfficial,Egypt
2281,0.037015192,Egypt_AlsisiOfficial,Egypt
2272,0.0355521,Egypt_AlsisiOfficial,Egypt
2275,0.034776285,Egypt_AlsisiOfficial,Egypt
2269,0.034286667,Egypt_AlsisiOfficial,Egypt
2273,0.033995423,Egypt_AlsisiOfficial,Egypt
2283,0.033349544,Egypt_AlsisiOfficial,Egypt
2271,0.029453129,Egypt_AlsisiOfficial,Egypt
2280,0.026491368,Egypt_AlsisiOfficial,Egypt
2270,0.025951397,Egypt_AlsisiOfficial,Egypt
2264,0.02454274,Egypt_AlsisiOfficial,Egypt
2284,0.024426129,Egypt_AlsisiOfficial,Egypt
2289,0.023984607,Egypt_AlsisiOfficial,Egypt
2286,0.023515966,Egypt_AlsisiOfficial,Egypt
2276,0.022441465,Egypt_AlsisiOfficial,Egypt
2265,0.021903042,Egypt_AlsisiOfficial,Egypt
2268,0.021860948,Egypt_AlsisiOfficial,Egypt
2266,0.021321222,Egypt_AlsisiOfficial,Egypt
2279,0.016343106,Egypt_AlsisiOfficial,Egypt
2267,0.014421523,Egypt_AlsisiOfficial,Egypt
2282,0.014359865,Egypt_AlsisiOfficial,Egypt
2288,0.008194985,Egypt_AlsisiOfficial,Egypt
2295,0.000238333,Egypt_AlsisiOfficial,Egypt
2285,-0.002902794,Egypt_AlsisiOfficial,Egypt
2290,-0.014072675,Egypt_AlsisiOfficial,Egypt
2298,-0.023462996,Egypt_AlsisiOfficial,Egypt
2307,-0.027373046,Egypt_AlsisiOfficial,Egypt
,0.07507386,Egypt_AlsisiOfficial Average,
2356,0.65947455,Egypt_amalmaher,Egypt
2344,0.60623133,Egypt_amalmaher,Egypt
2316,0.58606887,Egypt_amalmaher,Egypt
2313,0.5667417,Egypt_amalmaher,Egypt
2374,0.50002766,Egypt_amalmaher,Egypt
2360,0.47991455,Egypt_amalmaher,Egypt
2328,0.45651966,Egypt_amalmaher,Egypt
2346,0.40603322,Egypt_amalmaher,Egypt
2322,0.40224254,Egypt_amalmaher,Egypt
2321,0.39534256,Egypt_amalmaher,Egypt
2359,0.36430174,Egypt_amalmaher,Egypt
2312,0.35057926,Egypt_amalmaher,Egypt
2355,0.3441726,Egypt_amalmaher,Egypt
2345,0.3335247,Egypt_amalmaher,Egypt
2315,0.3333243,Egypt_amalmaher,Egypt
2380,0.33293417,Egypt_amalmaher,Egypt
2325,0.32217097,Egypt_amalmaher,Egypt
2371,0.3189471,Egypt_amalmaher,Egypt
2310,0.30088878,Egypt_amalmaher,Egypt
2311,0.29781073,Egypt_amalmaher,Egypt
2367,0.2963018,Egypt_amalmaher,Egypt
2314,0.27642652,Egypt_amalmaher,Egypt
2372,0.26853514,Egypt_amalmaher,Egypt
2318,0.24559152,Egypt_amalmaher,Egypt
2362,0.24528778,Egypt_amalmaher,Egypt
2309,0.20850715,Egypt_amalmaher,Egypt
2375,0.2084169,Egypt_amalmaher,Egypt
2379,0.20742223,Egypt_amalmaher,Egypt
2383,0.20508064,Egypt_amalmaher,Egypt
2339,0.20506625,Egypt_amalmaher,Egypt
2320,0.20418563,Egypt_amalmaher,Egypt
2370,0.19498667,Egypt_amalmaher,Egypt
2353,0.19141129,Egypt_amalmaher,Egypt
2308,0.1777926,Egypt_amalmaher,Egypt
2334,0.1771946,Egypt_amalmaher,Egypt
2376,0.17432356,Egypt_amalmaher,Egypt
2343,0.16960567,Egypt_amalmaher,Egypt
2338,0.16417284,Egypt_amalmaher,Egypt
2349,0.16334441,Egypt_amalmaher,Egypt
2354,0.15931927,Egypt_amalmaher,Egypt
2378,0.15720579,Egypt_amalmaher,Egypt
2336,0.14326417,Egypt_amalmaher,Egypt
2364,0.13659666,Egypt_amalmaher,Egypt
2365,0.13548301,Egypt_amalmaher,Egypt
2333,0.1327869,Egypt_amalmaher,Egypt
2341,0.13079487,Egypt_amalmaher,Egypt
2382,0.12806326,Egypt_amalmaher,Egypt
2340,0.12730849,Egypt_amalmaher,Egypt
2373,0.12034918,Egypt_amalmaher,Egypt
2347,0.119322896,Egypt_amalmaher,Egypt
2368,0.11638097,Egypt_amalmaher,Egypt
2337,0.11441482,Egypt_amalmaher,Egypt
2326,0.1104196,Egypt_amalmaher,Egypt
2332,0.105120674,Egypt_amalmaher,Egypt
2363,0.10458863,Egypt_amalmaher,Egypt
2357,0.103423126,Egypt_amalmaher,Egypt
2366,0.10145739,Egypt_amalmaher,Egypt
2350,0.1000915,Egypt_amalmaher,Egypt
2369,0.0972691,Egypt_amalmaher,Egypt
2377,0.096454754,Egypt_amalmaher,Egypt
2323,0.09056358,Egypt_amalmaher,Egypt
2351,0.082073525,Egypt_amalmaher,Egypt
2330,0.07993087,Egypt_amalmaher,Egypt
2381,0.077417634,Egypt_amalmaher,Egypt
2324,0.06978831,Egypt_amalmaher,Egypt
2317,0.067646265,Egypt_amalmaher,Egypt
2335,0.06686915,Egypt_amalmaher,Egypt
2329,0.045634978,Egypt_amalmaher,Egypt
2327,0.04081586,Egypt_amalmaher,Egypt
2358,0.03952093,Egypt_amalmaher,Egypt
2361,0.034168757,Egypt_amalmaher,Egypt
2348,0.027615488,Egypt_amalmaher,Egypt
2331,0.018105885,Egypt_amalmaher,Egypt
2319,0.007934716,Egypt_amalmaher,Egypt
2342,0.007348947,Egypt_amalmaher,Egypt
2352,-0.012325171,Egypt_amalmaher,Egypt
,0.205580644,Egypt_amalmaher Average,
2387,0.33918342,Egypt_Amir3id,Egypt
2386,0.19335026,Egypt_Amir3id,Egypt
2384,0.18636286,Egypt_Amir3id,Egypt
2385,0.1812189,Egypt_Amir3id,Egypt
2388,0.15174332,Egypt_Amir3id,Egypt
,0.210371752,Egypt_Amir3id Average,
2406,0.3307599,Egypt_Amradib,Egypt
2400,0.3265841,Egypt_Amradib,Egypt
2399,0.31517905,Egypt_Amradib,Egypt
2408,0.3134584,Egypt_Amradib,Egypt
2397,0.30941615,Egypt_Amradib,Egypt
2411,0.3065701,Egypt_Amradib,Egypt
2470,0.30417877,Egypt_Amradib,Egypt
2457,0.2992336,Egypt_Amradib,Egypt
2394,0.29075783,Egypt_Amradib,Egypt
2403,0.2892236,Egypt_Amradib,Egypt
2412,0.2857369,Egypt_Amradib,Egypt
2395,0.27207786,Egypt_Amradib,Egypt
2417,0.27059883,Egypt_Amradib,Egypt
2389,0.26379138,Egypt_Amradib,Egypt
2392,0.24786972,Egypt_Amradib,Egypt
2390,0.24786605,Egypt_Amradib,Egypt
2402,0.24503073,Egypt_Amradib,Egypt
2434,0.23943718,Egypt_Amradib,Egypt
2471,0.23449515,Egypt_Amradib,Egypt
2423,0.22242665,Egypt_Amradib,Egypt
2396,0.22155236,Egypt_Amradib,Egypt
2445,0.21791688,Egypt_Amradib,Egypt
2473,0.21171331,Egypt_Amradib,Egypt
2393,0.20941189,Egypt_Amradib,Egypt
2405,0.20458499,Egypt_Amradib,Egypt
2398,0.20147482,Egypt_Amradib,Egypt
2437,0.19514252,Egypt_Amradib,Egypt
2431,0.19160281,Egypt_Amradib,Egypt
2479,0.19052382,Egypt_Amradib,Egypt
2481,0.18986733,Egypt_Amradib,Egypt
2469,0.18825322,Egypt_Amradib,Egypt
2404,0.18022877,Egypt_Amradib,Egypt
2428,0.17440788,Egypt_Amradib,Egypt
2440,0.1697033,Egypt_Amradib,Egypt
2472,0.16814528,Egypt_Amradib,Egypt
2425,0.16699567,Egypt_Amradib,Egypt
2401,0.1667906,Egypt_Amradib,Egypt
2447,0.16090247,Egypt_Amradib,Egypt
2455,0.15758918,Egypt_Amradib,Egypt
2426,0.15571266,Egypt_Amradib,Egypt
2439,0.1527412,Egypt_Amradib,Egypt
2477,0.14899722,Egypt_Amradib,Egypt
2475,0.14883024,Egypt_Amradib,Egypt
2414,0.1472667,Egypt_Amradib,Egypt
2453,0.14291257,Egypt_Amradib,Egypt
2454,0.1365951,Egypt_Amradib,Egypt
2474,0.13481241,Egypt_Amradib,Egypt
2460,0.13330197,Egypt_Amradib,Egypt
2461,0.12873329,Egypt_Amradib,Egypt
2430,0.12851465,Egypt_Amradib,Egypt
2429,0.12461798,Egypt_Amradib,Egypt
2459,0.12313174,Egypt_Amradib,Egypt
2478,0.12310181,Egypt_Amradib,Egypt
2433,0.12173095,Egypt_Amradib,Egypt
2407,0.119979024,Egypt_Amradib,Egypt
2391,0.11577846,Egypt_Amradib,Egypt
2480,0.11531222,Egypt_Amradib,Egypt
2441,0.11199967,Egypt_Amradib,Egypt
2416,0.11187275,Egypt_Amradib,Egypt
2442,0.10853545,Egypt_Amradib,Egypt
2451,0.10766429,Egypt_Amradib,Egypt
