1098,0.69272494
9135,0.6597599
2356,0.65947455
1734,0.6528852
1732,0.64855546
1156,0.6480433
1148,0.64364827
1167,0.63800454
8713,0.6357975
8734,0.63156307
874,0.6302943
9249,0.6272284
882,0.62719274
871,0.62172854
2173,0.6211058
883,0.61976135
881,0.6181427
4425,0.6170124
8717,0.6160039
1155,0.61559516
971,0.61537033
5187,0.6152064
5269,0.61338985
877,0.61183965
9231,0.6117215
10189,0.61153585
9124,0.61121476
876,0.6093799
9206,0.6085582
885,0.6078655
879,0.6072337
2344,0.60623133
884,0.60563374
8725,0.6051958
873,0.60453784
1132,0.6026017
3379,0.60220987
9224,0.6020268
878,0.60105234
9246,0.5991622
8733,0.59879833
1136,0.59773093
875,0.59724116
870,0.5968157
8722,0.59636104
5555,0.5953149
8726,0.5950028
9591,0.5944421
880,0.5936697
8714,0.59315884
8721,0.5924535
9204,0.58988404
9230,0.5896771
8732,0.58894324
9213,0.58885837
869,0.5886892
2316,0.58606887
8730,0.5840157
8716,0.58384645
9622,0.5837436
872,0.58314776
9212,0.58297145
9239,0.58238745
9205,0.58008325
9215,0.57905567
9064,0.5788456
8579,0.5784906
8724,0.57782894
8715,0.5766741
9590,0.57665515
8720,0.5762265
10683,0.5755252
8727,0.57442605
10494,0.5743257
8719,0.57291913
9203,0.5713485
2190,0.57085115
3484,0.5686857
8728,0.5674776
5886,0.56744456
2313,0.5667417
8745,0.56642973
9207,0.5659199
4902,0.56552047
9628,0.56541014
9616,0.56535876
8749,0.5652492
9623,0.5632249
9615,0.5626059
8586,0.5620997
1746,0.559254
9612,0.55863047
7453,0.5572868
9605,0.55632997
9214,0.5559496
1122,0.55559593
7784,0.5552033
8748,0.5521349
8744,0.5520369
1730,0.55024076
9979,0.549527
9240,0.5488024
9631,0.54818875
1735,0.5478466
8718,0.54712963
7468,0.5468888
9945,0.54655373
9475,0.5463805
8975,0.5462085
9618,0.54509395
5574,0.544629
8099,0.5436829
8731,0.5423009
1792,0.54219246
1166,0.54198265
1245,0.54152143
9594,0.54146034
8743,0.5411134
1736,0.53943807
9209,0.5393421
9220,0.5379658
8974,0.53790325
9611,0.5377462
3498,0.5366141
9520,0.534328
9225,0.53405243
9418,0.5333692
8152,0.5323884
1741,0.5318472
3602,0.53093433
1282,0.53072655
3480,0.52955675
9617,0.52860576
936,0.5276247
8149,0.52695686
82,0.5250653
9614,0.52464914
1747,0.52445096
937,0.5239175
1231,0.523067
1119,0.5230212
9131,0.5224072
4943,0.5222405
9596,0.52196956
3160,0.52165335
4622,0.5213294
8978,0.52079153
3301,0.52074206
9619,0.52023524
7459,0.5197092
8979,0.5197092
4423,0.51964754
9229,0.5188492
5672,0.5187392
1704,0.51717347
9208,0.5171465
9221,0.5169913
8098,0.5168042
9595,0.5161118
1775,0.5158338
8971,0.51460904
10080,0.5142171
3077,0.513746
9226,0.51357967
8747,0.5134836
10094,0.51269555
9936,0.5120982
8752,0.5120882
81,0.51112175
5199,0.5099124
1729,0.5094419
5385,0.5091976
10088,0.5090804
2212,0.5087688
8512,0.5083073
9052,0.50816935
5557,0.5075258
8741,0.50712216
1739,0.50689995
9270,0.50667113
8583,0.50546736
5552,0.5054054
1749,0.504786
9576,0.5040951
1150,0.50365263
9427,0.50305974
8980,0.5022329
9920,0.5019833
8580,0.5002962
9049,0.5001887
2374,0.50002766
1133,0.4996976
1124,0.49885517
9518,0.49880475
1740,0.49878392
10062,0.49815995
8977,0.49802065
7842,0.4968435
9041,0.4967032
4690,0.49560925
3162,0.49521223
3167,0.49467456
9477,0.49429673
8972,0.494242
1781,0.4941767
1279,0.49400073
9251,0.49360204
10082,0.493575
9063,0.49330723
4944,0.49291348
1844,0.492287
10159,0.49222222
5652,0.4913773
8503,0.49129528
9306,0.49030125
1280,0.48967034
1777,0.48917198
9632,0.48904276
867,0.48898304
9938,0.48872456
1238,0.48865432
10096,0.4885608
9217,0.4884454
5529,0.48841357
1784,0.4879674
8723,0.48770013
4444,0.48768884
10709,0.48670557
8750,0.48648983
9629,0.48591173
263,0.48491427
9014,0.48485827
868,0.484155
80,0.48403
3161,0.483839
8973,0.48345953
