1239,0.6004662500
1719,0.5793260300
4177,0.5771951000
5191,0.5736934000
3740,0.5716258000
1721,0.5715602000
1233,0.5596728000
771,0.5583398300
4162,0.5555665500
5194,0.5526373400
5184,0.5481297400
5188,0.5449289000
4164,0.5441588000
5190,0.5408293000
1245,0.5395500700
4187,0.5361746000
1726,0.5340501000
1715,0.5332753700
9230,0.5327956700
5189,0.5295144300
5197,0.5262581000
4165,0.5260338000
1722,0.5257764000
5135,0.5195002000
3738,0.5183084600
5294,0.5178665500
5348,0.5162381500
5198,0.5151943000
1724,0.5119238000
4163,0.5118580000
5195,0.5107940400
5196,0.5078863000
5288,0.5074031400
4176,0.5027469000
1720,0.5026098500
7551,0.5018550000
5192,0.5016594000
3722,0.5014217500
2788,0.5002820000
5259,0.5001311000
1710,0.4992950000
1705,0.4967544700
1693,0.4957304000
4181,0.4943095000
5235,0.4942425200
5193,0.4930157000
2762,0.4919567700
5282,0.4917991500
1700,0.4914242000
1664,0.4908050000
7553,0.4900342800
5201,0.4888089300
1194,0.4885373700
1193,0.4879330400
1980,0.4861508300
1192,0.4860217000
5187,0.4858141500
1698,0.4844742700
2781,0.4830878400
10025,0.4820532800
5199,0.4812715600
9203,0.4806168000
3726,0.4793572700
3537,0.4786847200
1232,0.4778390800
3725,0.4769119600
4166,0.4756463800
1676,0.4754703000
1257,0.4751368500
1718,0.4732839800
10011,0.4724361600
1244,0.4723722600
1714,0.4721753600
3558,0.4720242600
5537,0.4716200200
1258,0.4715481400
5304,0.4704331200
1978,0.4698889300
5276,0.4691662000
2794,0.4691423200
1235,0.4688399400
3732,0.4686769500
7552,0.4679314000
3543,0.4670274000
1247,0.4669922600
1213,0.4665110700
1240,0.4660749700
10016,0.4654258500
3157,0.4648649700
1988,0.4629811000
9207,0.4624063400
1218,0.4620825600
1706,0.4615523200
1982,0.4609599000
1990,0.4607382400
12231,0.4603264300
1214,0.4597389700
1665,0.4596163600
9206,0.4592024700
3559,0.4586904600
10966,0.4579075300
4186,0.4577398600
9209,0.4570655200
3735,0.4568329500
3731,0.4566941300
5270,0.4565946500
5136,0.4558106000
5186,0.4557274600
3737,0.4543245700
3729,0.4541727300
5183,0.4536983400
1712,0.4535964400
3734,0.4532881400
4161,0.4529169800
3540,0.4526379700
3539,0.4521375600
9205,0.4519722200
3536,0.4518846300
4182,0.4516980000
1663,0.4516709400
